SpeciesID,Path,AnnotationLevel,NumGenes,ContigInfo,NumContigs,LocusFraction,Locus
Mauritius_Kestrel,igdetective_cleaned_112925/Birds/#Falcons/Mauritius_Kestrel/bFalPun1_pri,0,28.0,"[('OY723433.1', 88197470, 88242029)]",1,0.0003489229487231,IGL
Lesser_Kestrel,igdetective_cleaned_112925/Birds/#Falcons/Lesser_Kestrel/bFalNau1_pri,0,39.0,"[('JAGFVT010000002.1', 81860568, 81913547)]",1,0.0004712764984616,IGL
Peregrine_Falcon,igdetective_cleaned_112925/Birds/#Falcons/Peregrine_Falcon/bFalPer1_pri,0,18.0,"[('CM042630.1', 88421617, 88460168)]",1,0.0003027452755626,IGL
Lanner_Falcon,igdetective_cleaned_112925/Birds/#Falcons/Lanner_Falcon/bFalBia1_pri,0,20.0,"[('CM042605.1', 38880613, 38915752)]",1,0.0002758927319259,IGL
Saker_Falcon,igdetective_cleaned_112925/Birds/#Falcons/Saker_Falcon/bFalChe1_alt,0,29.0,"[('JAMOAM010000772.1', 1274888.0, 1327508.0)]",1,0.0290734294712415,IGL
Takahe,igdetective_cleaned_112925/Birds/#Cranes/Takahe/bPorHoc1_alt,0,41.0,"[('JAJHSZ010000021.1', 4002989, 4100480)]",1,0.0058542703368503,IGL
Virginia_Rail,igdetective_cleaned_112925/Birds/#Cranes/Virginia_Rail/bRalLim1_alt,0,17.0,"[('JAKCPA010000022.1', 10666975, 10718851)]",1,0.0040713498648534,IGL
Black_Rail,igdetective_cleaned_112925/Birds/#Cranes/Black_Rail/bLatJam1_pri,0,20.0,"[('JAKCOX010000040.1', 2547804, 2615023)]",1,0.0095252306168875,IGL
Eurasian_Crane,igdetective_cleaned_112925/Birds/#Cranes/Eurasian_Crane/bGruGru1_pri,0,19.0,"[('OZ067119.1', 8425623, 8448474)]",1,0.0011791310674539,IGL
Common_Moorhen,igdetective_cleaned_112925/Birds/#Cranes/Common_Moorhen/bGalChl1_pri,0,20.0,"[('OZ175157.1', 10085558, 10145387)]",1,0.0035584866656523,IGL
Whooping_Crane,igdetective_cleaned_112925/Birds/#Cranes/Whooping_Crane/bGruAme1_pri,0,15.0,"[('CM054283.1', 6037474, 6062546)]",1,0.0014942219583521,IGL
Grey_CrownedCrane,igdetective_cleaned_112925/Birds/#Cranes/Grey_CrownedCrane/bBalReg1_alt,0,24.0,"[('JAAIYD010000418.1', 2236776.0, 2270721.0)]",1,0.0088896349658451,IGL
Eurasian_CollaredDove,igdetective_cleaned_112925/Birds/#Doves/Eurasian_CollaredDove/bStrDea1_pri,0,16.0,"[('OZ187171.1', 8689217, 8713279)]",1,0.0016276950878337,IGL
Rock_Dove,igdetective_cleaned_112925/Birds/#Doves/Rock_Dove/bColLiv1_pri,0,15.0,"[('CM070365.1', 8779389, 8799097)]",1,0.0013607687362899,IGL
Pink_Pigeon,igdetective_cleaned_112925/Birds/#Doves/Pink_Pigeon/bNesMay2_pri,0,12.0,"[('OY720074.1', 8704347, 8724536)]",1,0.0014020293696298,IGL
European_Turtle_Dove,igdetective_cleaned_112925/Birds/#Doves/European_Turtle_Dove/bStrTur1_alt,0,15.0,"[('CABFKB020001418.1', 1073.0, 17285.0)]",1,0.1154437734989175,IGL
BandTailed_Pigeon,igdetective_cleaned_112925/Birds/#Doves/BandTailed_Pigeon/bPatFas1_alt,0,16.0,"[('CM073021.2', 8671355, 8689588)]",1,0.0011521829357871,IGL
Nicobar_Pigeon,igdetective_cleaned_112925/Birds/#Doves/Nicobar_Pigeon/bCalNic1_pri,0,15.0,"[('CM069721.1', 9127292, 9149081)]",1,0.0014546251291047,IGL
Tawny_Owl,igdetective_cleaned_112925/Birds/#Owls/Tawny_Owl/bStrAlu1_pri,0,16.0,"[('CM062893.1', 10798154, 10830086)]",1,0.0018773641224498,IGL
Spotted_Owl,igdetective_cleaned_112925/Birds/#Owls/Spotted_Owl/bStriOcc1_pri,0,18.0,"[('JASWHT010000018.1', 6499150, 6528690)]",1,0.0016928968249875,IGL
Little_Owl,igdetective_cleaned_112925/Birds/#Owls/Little_Owl/bAthNoc1_pri,0,17.0,"[('OZ222746.1', 10730561, 10771531)]",1,0.0023580217112964,IGL
European_Golden_Eagle,igdetective_cleaned_112925/Birds/#Eagles/European_Golden_Eagle/bAquChr1_pri,0,25.0,"[('LR606189.1', 39264242, 39299385)]",1,0.0007767876925601,IGL
Harpy_Eagle,igdetective_cleaned_112925/Birds/#Eagles/Harpy_Eagle/bHarHar1_pri,0,35.0,"[('CM048722.1', 41313750, 41380427)]",1,0.0014026151788091,IGL
WhiteTailed_Eagle,igdetective_cleaned_112925/Birds/#Eagles/WhiteTailed_Eagle/bHalAlb1_pri,0,22.0,"[('OX381647.1', 38414896, 38451160)]",1,0.0008167826951261,IGL
Common_Buzzard,igdetective_cleaned_112925/Birds/#Eagles/Common_Buzzard/bButBut1_pri,0,28.0,"[('OZ076930.1', 38432796, 38471757)]",1,0.0008744275491293,IGL
Golden_Eagle,igdetective_cleaned_112925/Birds/#Eagles/Golden_Eagle/bAquChr2_alt,0,22.0,"[('JAUIRQ010000010.1', 40071891, 40103818)]",1,0.0006904053784799,IGL
Bearded_Vulture,igdetective_cleaned_112925/Birds/#Eagles/Bearded_Vulture/bGypBar2_pri,0,40.0,"[('CM051540.1', 6041416, 6109772)]",1,0.0013097584728042,IGL
Northern_Goshawk,igdetective_cleaned_112925/Birds/#Eagles/Northern_Goshawk/bAccGen1_alt,0,26.0,"[('CAKNBJ010000169.1', 723359, 768188)]",1,0.0200695892604037,IGL
Crested_Eagle,igdetective_cleaned_112925/Birds/#Eagles/Crested_Eagle/bMorGui1_pri,0,36.0,"[('CM098359.1', 6826711, 6894560)]",1,0.0014717577988477,IGL
PinkFooted_Goose,igdetective_cleaned_112925/Birds/#Waterfowl/PinkFooted_Goose/bAnsBra1_pri,0,28.0,"[('OZ035904.1', 9820006, 9852475)]",1,0.0019743125933525,IGL
RedCrested_Pochard,igdetective_cleaned_112925/Birds/#Waterfowl/RedCrested_Pochard/bNetRuf1_alt,0,32.0,"[('CAXIVA010000483.1', 19840, 101079)]",1,0.0389840789058219,IGL
Greater_Scaup,igdetective_cleaned_112925/Birds/#Waterfowl/Greater_Scaup/bAytMar2_pri,2,102.0,"[('OZ223659.1', 2559261, 19187479), ('OZ223636.1', 9480730, 9559291)]",2,NA,IGL
Swan_Goose,igdetective_cleaned_112925/Birds/#Waterfowl/Swan_Goose/bAnsCyg1_pri,0,23.0,"[('CM079393.1', 9914021, 9943583)]",1,0.0018254993770812,IGL
Mute_Swan,igdetective_cleaned_112925/Birds/#Waterfowl/Mute_Swan/bCygOlo1_alt,0,25.0,"[('WNMJ02001716.1', 17023, 53313)]",1,0.044013486634648,IGL
Northern_Pintail,igdetective_cleaned_112925/Birds/#Waterfowl/Northern_Pintail/bAnaAcu1_alt,0,57.0,"[('CAWVPT010000992.1', 21165, 120743)]",1,0.4424155181759212,IGL
Brazilian_Merganser,igdetective_cleaned_112925/Birds/#Waterfowl/Brazilian_Merganser/bMerOct1_alt,0,24.0,"[('CM072115.1', 10336476, 10409318)]",1,0.0040350244241343,IGL
Canada_Goose,igdetective_cleaned_112925/Birds/#Waterfowl/Canada_Goose/bBraCan1_alt,0,26.0,"[('CBDDMW010000024.1', 4149078, 4178679)]",1,0.0043546770520244,IGL
Tundra_Swan,igdetective_cleaned_112925/Birds/#Waterfowl/Tundra_Swan/bCygCol1_pri,0,24.0,"[('OZ223811.1', 7498608, 7531453)]",1,0.0018890510211717,IGL
Mallard,igdetective_cleaned_112925/Birds/#Waterfowl/Mallard/bAnaPla2_pri,2,47.0,"[('OZ076990.1', 5796442, 16951988), ('OZ076993.1', 9375908, 9449755)]",2,NA,IGL
Domestic_Goose,igdetective_cleaned_112925/Birds/#Waterfowl/Domestic_Goose/bAnsAns1_pri,0,28.0,"[('OZ124275.1', 9925001, 9959539)]",1,0.0019319120968249,IGL
LongTailed_Duck,igdetective_cleaned_112925/Birds/#Waterfowl/LongTailed_Duck/bClaHye2_pri,0,32.0,"[('OZ022442.1', 9594636, 9663017)]",1,0.0040168852394785,IGL
Common_Pochard,igdetective_cleaned_112925/Birds/#Waterfowl/Common_Pochard/bAytFer1_pri,2,41.0,"[('OZ124229.1', 11965634, 19203650), ('OZ124232.1', 6561200, 6642048)]",2,NA,IGL
Common_Goldeneye,igdetective_cleaned_112925/Birds/#Waterfowl/Common_Goldeneye/bBucCla1_alt,0,41.0,"[('CAXKXT010000827.1', 22270, 106084)]",1,0.4386881333221673,IGL
Tufted_Duck,igdetective_cleaned_112925/Birds/#Waterfowl/Tufted_Duck/bAytFul2_alt,0,22.0,"[('WNMN01000274.1', 3677541, 3754577)]",1,0.0123878976948373,IGL
Hoatzin,igdetective_cleaned_112925/Birds/#MiscBirds/Hoatzin/bOpiHoa1_alt,0,25.0,"[('CM061435.1', 16165121, 16390217)]",1,0.0082222331967588,IGL
American_Flamingo,igdetective_cleaned_112925/Birds/#MiscBirds/American_Flamingo/bPhoRub2_alt,0,42.0,"[('WNML01001384.1', 1064482, 1128559)]",1,0.0307593124722178,IGL
Tawny_Frogmouth,igdetective_cleaned_112925/Birds/#MiscBirds/Tawny_Frogmouth/bPodStr1_pri,0,11.0,"[('CM051637.1', 6646467, 6662411)]",1,0.000973712926662,IGL
Speckled_Mousebird,igdetective_cleaned_112925/Birds/#MiscBirds/Speckled_Mousebird/bColStr4_alt,0,10.0,"[('CM054223.1', 9741234, 9758840)]",1,0.0009932908579159,IGL
Dalmatian_Pelican,igdetective_cleaned_112925/Birds/#MiscBirds/Dalmatian_Pelican/bPelCri1_pri,0,32.0,"[('CM060010.1', 28085952, 28146995)]",1,0.0015512281646904,IGL
Emu,igdetective_cleaned_112925/Birds/#MiscBirds/Emu/bDroNov1_pri,0,24.0,"[('CM072404.1', 11388514, 11438200)]",1,0.0024800796484622,IGL
Common_Cuckoo,igdetective_cleaned_112925/Birds/#MiscBirds/Common_Cuckoo/bCucCan1_alt,0,5.0,"[('JAGIYU010000353.1', 3312317, 3324859)]",1,0.0036996504476336,IGL
RedBilled_Tropicbird,igdetective_cleaned_112925/Birds/#MiscBirds/RedBilled_Tropicbird/bPhaAeh10_pri,0,6.0,"[('OZ196929.1', 10448861, 10470353)]",1,0.0013050346697652,IGL
Eurasian_Nightjar,igdetective_cleaned_112925/Birds/#MiscBirds/Eurasian_Nightjar/bCapEur3_alt,0,9.0,"[('CAJRAW010001258.1', 1244510, 1261781)]",1,0.0126232467712817,IGL
RedLegged_Seriema,igdetective_cleaned_112925/Birds/#MiscBirds/RedLegged_Seriema/bCarCri1_pri,0,22.0,"[('CM020278.1', 11264712, 11290936)]",1,0.0015360915619287,IGL
Carmine_BeeEater,igdetective_cleaned_112925/Birds/#MiscBirds/Carmine_BeeEater/bMerNub1_pri,0,11.0,"[('CM020383.1', 10376229, 10396964)]",1,0.0003254321105927,IGL
Macqueens_Bustard,igdetective_cleaned_112925/Birds/#MiscBirds/Macqueens_Bustard/bChlMac1_pri,0,40.0,"[('CM071402.1', 10241481, 10311670)]",1,0.0043162788386602,IGL
Humboldt_Penguin,igdetective_cleaned_112925/Birds/#MiscBirds/Humboldt_Penguin/bSphHub1_pri,0,23.0,"[('CM049901.1', 11013411, 11046279)]",1,0.001868085156447,IGL
CuckooRoller,igdetective_cleaned_112925/Birds/#MiscBirds/CuckooRoller/bLepDis1_alt,0,37.0,"[('CM067824.1', 6101011, 6193427)]",1,0.0049087471051904,IGL
Elegant_Crested_Tinamou,igdetective_cleaned_112925/Birds/#MiscBirds/Elegant_Crested_Tinamou/bEudEle1_alt,0,5.0,"[('CM106405.1', 5502260.0, 5517925.0)]",1,0.0011472360472771,IGL
Kagu,igdetective_cleaned_112925/Birds/#MiscBirds/Kagu/bRhyJub1_pri,0,13.0,"[('CM050666.1', 7162954, 7184304)]",1,0.0011834026312112,IGL
Surucua_Trogon,igdetective_cleaned_112925/Birds/#MiscBirds/Surucua_Trogon/bTroSur1_alt,0,17.0,"[('JAJGSU010000564.1', 1345089, 1373876)]",1,0.0202251627525949,IGL
Whiskered_Treeswift,igdetective_cleaned_112925/Birds/#MiscBirds/Whiskered_Treeswift/bHemCom1_alt,0,9.0,"[('JAJGQX010001156.1', 121907, 134548)]",1,0.0214729553893873,IGL
Corys_Shearwater,igdetective_cleaned_112925/Birds/#MiscBirds/Corys_Shearwater/bCalBor7_pri,0,25.0,"[('OZ077828.1', 11130291, 11207770)]",1,0.0044193595085845,IGL
Abyssinian_Ground_Hornbill,igdetective_cleaned_112925/Birds/#MiscBirds/Abyssinian_Ground_Hornbill/bBucAby1_alt,0,11.0,"[('WNMH01003252.1', 418823, 440653)]",1,0.0286322869366994,IGL
Maguari_Stork,igdetective_cleaned_112925/Birds/#MiscBirds/Maguari_Stork/bCicMag1_pri,0,9.0,"[('CM030206.1', 16960635, 16975416)]",1,0.0008607435097896,IGL
Lesser_Rhea,igdetective_cleaned_112925/Birds/#MiscBirds/Lesser_Rhea/bPtePen1_pri,0,24.0,"[('CM051777.1', 10764626, 10817801)]",1,0.0030488119523748,IGL
North_Island_Brown_Kiwi,igdetective_cleaned_112925/Birds/#MiscBirds/North_Island_Brown_Kiwi/bAptMan1_alt,0,15.0,"[('CM071182.1', 9356327, 9399402)]",1,0.0020610471890091,IGL
Great_Potoo,igdetective_cleaned_112925/Birds/#MiscBirds/Great_Potoo/bNycGra1_pri,0,18.0,"[('CM023745.1', 6204130, 6226560)]",1,0.0013975493228054,IGL
Rifleman,igdetective_cleaned_112925/Birds/#MiscBirds/Rifleman/bAcaChl1_pri,0,20.0,"[('CM029205.1', 137349, 206980)]",1,0.004569505058769,IGL
YellowThroated_Sandgrouse,igdetective_cleaned_112925/Birds/#MiscBirds/YellowThroated_Sandgrouse/bPteGut1_pri,0,11.0,"[('CM020163.1', 9911715, 9930678)]",1,0.0012036524310312,IGL
RedThroated_Loon,igdetective_cleaned_112925/Birds/#MiscBirds/RedThroated_Loon/bGavSte3_alt,0,13.0,"[('CM061709.1', 6176290, 6196484)]",1,0.0011727708555349,IGL
Northern_Gannet,igdetective_cleaned_112925/Birds/#MiscBirds/Northern_Gannet/bMorBas2_pri,0,21.0,"[('CM062543.1', 31839240, 31901615)]",1,0.0019414568661197,IGL
Common_Swift,igdetective_cleaned_112925/Birds/#MiscBirds/Common_Swift/bApuApu2_pri,0,13.0,"[('CM036518.1', 5599883, 5615547)]",1,0.001049292849368,IGL
RedCrested_Turaco,igdetective_cleaned_112925/Birds/#MiscBirds/RedCrested_Turaco/bTauEry1_alt,0,14.0,"[('WOXX01002182.1', 530154, 548396)]",1,0.0200009648530353,IGL
Common_Ostrich,igdetective_cleaned_112925/Birds/#MiscBirds/Common_Ostrich/bStrCam1_alt,0,14.0,"[('CM081563.1', 11931375, 12007578)]",1,0.0032277933068622,IGL
Mountain_OwletNightjar,igdetective_cleaned_112925/Birds/#MiscBirds/Mountain_OwletNightjar/bAegAlb1_alt,0,11.0,"[('CM078405.1', 5797554, 5834342)]",1,0.0024173178469391,IGL
King_Vulture,igdetective_cleaned_112925/Birds/#MiscBirds/King_Vulture/bSarPap1_alt,0,21.0,"[('CM075564.1', 9036933, 9064457)]",1,0.0013191235046394,IGL
Great_Cormorant,igdetective_cleaned_112925/Birds/#Cormorants/Great_Cormorant/bPhaCar2_alt,0,18.0,"[('CAWUGX010000717.1', 90913, 133125)]",1,0.0387961181823947,IGL
European_Shag,igdetective_cleaned_112925/Birds/#Cormorants/European_Shag/bGulAri2_pri,0,14.0,"[('OX451238.1', 17190144, 17214852)]",1,0.0014224581548423,IGL
Herring_Gull,igdetective_cleaned_112925/Birds/#Plovers/Herring_Gull/bLarArg3_pri,0,18.0,"[('OZ207398.1', 1765591, 1796854)]",1,0.0017608887365359,IGL
Snowy_Plover,igdetective_cleaned_112925/Birds/#Plovers/Snowy_Plover/bChaNiv1_pri,0,29.0,"[('JBFPNB010000010.1', 11022005, 11064483)]",1,0.0012266051163738,IGL
YellowLegged_Gull,igdetective_cleaned_112925/Birds/#Plovers/YellowLegged_Gull/bLarMic1_pri,0,25.0,"[('OZ118760.1', 15631649, 15672592)]",1,0.0023548993098361,IGL
BlackHeaded_Gull,igdetective_cleaned_112925/Birds/#Plovers/BlackHeaded_Gull/bChrRid1_pri,0,17.0,"[('OZ001746.1', 1731213, 1757475)]",1,0.0015127710259015,IGL
European_Golden_Plover,igdetective_cleaned_112925/Birds/#Plovers/European_Golden_Plover/bPluApr1_pri,0,33.0,"[('CM030022.1', 11061032, 11117247)]",1,0.0032617960505663,IGL
Common_Tern,igdetective_cleaned_112925/Birds/#Plovers/Common_Tern/bSteHir1_pri,0,27.0,"[('CM020447.1', 33254001, 33297094)]",1,0.0012304918583745,IGL
Razorbill,igdetective_cleaned_112925/Birds/#Plovers/Razorbill/bAlcTor1_pri,0,20.0,"[('CM018088.1', 32623135, 32642230)]",1,0.000556334044462,IGL
BlackLegged_Kittiwake,igdetective_cleaned_112925/Birds/#Plovers/BlackLegged_Kittiwake/bRisTri1_pri,0,14.0,"[('CM052042.1', 1744486, 1776377)]",1,0.0018161642663088,IGL
Northern_Lapwing,igdetective_cleaned_112925/Birds/#Plovers/Northern_Lapwing/bVanVan1_pri,0,13.0,"[('OZ246532.1', 6508971, 6537637)]",1,0.0016353563751658,IGL
Lesser_BlackBacked_Gull,igdetective_cleaned_112925/Birds/#Plovers/Lesser_BlackBacked_Gull/bLarFus1_pri,0,28.0,"[('OZ010766.1', 15706007, 15756798)]",1,0.0029078966073319,IGL
Eurasian_Curlew,igdetective_cleaned_112925/Birds/#Plovers/Eurasian_Curlew/bNumArq3_pri,0,14.0,"[('OZ067258.1', 1540050, 1557247)]",1,0.0009792331619813,IGL
LancedTailed_Manakin,igdetective_cleaned_112925/Birds/#Suboscines/LancedTailed_Manakin/bChiLan1_pri,0,16.0,"[('CM020550.1', 5788027, 5840229)]",1,0.0034622122303864,IGL
WhiteCrowned_Manakin,igdetective_cleaned_112925/Birds/#Suboscines/WhiteCrowned_Manakin/bDixPip1_alt,0,18.0,"[('CM070193.1', 9266268, 9322637)]",1,0.0037439879765175,IGL
Xingu_ScaleBacked_Antbird,igdetective_cleaned_112925/Birds/#Suboscines/Xingu_ScaleBacked_Antbird/bWilVid1_alt,0,14.0,"[('CM098502.1', 7567863, 7597409)]",1,0.0017429995378508,IGL
RedFronted_Tinkerbird,igdetective_cleaned_112925/Birds/#Woodpeckers/RedFronted_Tinkerbird/bPogPus1_pri,0,11.0,"[('CM026805.1', 16684774, 16700164)]",1,0.0008399386861132,IGL
Acorn_Woodpecker,igdetective_cleaned_112925/Birds/#Woodpeckers/Acorn_Woodpecker/bMelFor1_alt,0,34.0,"[('JANXIO010000067.1', 1208584, 1243025)]",1,0.0069871222798131,IGL
Downy_Woodpecker,igdetective_cleaned_112925/Birds/#Woodpeckers/Downy_Woodpecker/bDryPub1_pri,0,14.0,"[('CM026018.1', 1007363, 1024151)]",1,0.00095989027473,IGL
Mountain_Quail,igdetective_cleaned_112925/Birds/#Landfowl/Mountain_Quail/bOrePic1_alt,0,12.0,"[('JAUPFS010000018.1', 7687105, 7704235)]",1,0.0012722379847037,IGL
California_Quail,igdetective_cleaned_112925/Birds/#Landfowl/California_Quail/bCalCai1_pri,0,13.0,"[('JALIRH010000021.1', 7696963, 7713733)]",1,0.0013158789871545,IGL
King_Quail,igdetective_cleaned_112925/Birds/#Landfowl/King_Quail/bCotChi1_alt,0,4.0,"[('CM078511.1', 4555001, 4576416)]",1,0.0018255797696947,IGL
Western_Capercaillie,igdetective_cleaned_112925/Birds/#Landfowl/Western_Capercaillie/bTetUro1_pri,0,10.0,"[('OX596311.1', 7882132, 7904656)]",1,0.001761906263051,IGL
White_Leghorn_Layer_Chicken,igdetective_cleaned_112925/Birds/#Landfowl/White_Leghorn_Layer_Chicken/bGalGal1_pri,0,15.0,"[('CM028537.1', 7947665, 7969105)]",1,0.0016881363384259,IGL
Rock_Ptarmigan,igdetective_cleaned_112925/Birds/#Landfowl/Rock_Ptarmigan/bLagMut1_alt,0,10.0,"[('JAMCCU010000080.1', 497600, 519357)]",1,0.0030436394412696,IGL
House_Finch,igdetective_cleaned_112925/Birds/#Songbirds/House_Finch/bHaeMex1_alt,0,14.0,"[('JAPYKD010000044.1', 1100062, 1122428)]",1,0.0022738224738977,IGL
Village_Indigobird,igdetective_cleaned_112925/Birds/#Songbirds/Village_Indigobird/bVidCha1_pri,0,8.0,"[('CM049543.1', 11610844, 11632405)]",1,0.00148594185702,IGL
BlackCapped_Chickadee,igdetective_cleaned_112925/Birds/#Songbirds/BlackCapped_Chickadee/bPoeAtr1_alt,0,13.0,"[('CM059906.1', 8805531, 8824948)]",1,0.0013210737076396,IGL
Blue_Jay,igdetective_cleaned_112925/Birds/#Songbirds/Blue_Jay/bCyaCrs1_alt,0,51.0,"[('CM100591.1', 9008866, 9159136)]",1,0.0099604914425744,IGL
Song_Sparrow,igdetective_cleaned_112925/Birds/#Songbirds/Song_Sparrow/bMelMel2_alt,0,16.0,"[('JAYKKQ010001732.1', 8656052, 8679804)]",1,0.0025773179096466,IGL
Paradise_Crow,igdetective_cleaned_112925/Birds/#Songbirds/Paradise_Crow/bLycPry6_pri,0,12.0,"[('JACSVZ010000003.1', 4658777, 4684132)]",1,0.0018825150252244,IGL
Barn_Swallow,igdetective_cleaned_112925/Birds/#Songbirds/Barn_Swallow/bHirRus1_pri,0,16.0,"[('CM026863.1', 8644831.0, 8665775.0)]",1,0.0014975036005795,IGL
Song_Sparrow2,igdetective_cleaned_112925/Birds/#Songbirds/Song_Sparrow2/bMelMel1_alt,0,17.0,"[('JALCYM010001653.1', 193876, 217945)]",1,0.1059002111932418,IGL
Savannah_Sparrow,igdetective_cleaned_112925/Birds/#Songbirds/Savannah_Sparrow/bPasSan2_pri,0,16.0,"[('CM063144.1', 6403141, 6427070)]",1,0.0015834439353051,IGL
Savannah_Sparrow2,igdetective_cleaned_112925/Birds/#Songbirds/Savannah_Sparrow2/bPasSan1_pri,0,18.0,"[('JAKOOL010000022.1', 8620907, 8645377)]",1,0.0014871534133361,IGL
Common_Myna,igdetective_cleaned_112925/Birds/#Songbirds/Common_Myna/bAcrTri1_pri,0,9.0,"[('CM050550.1', 5521892, 5543082)]",1,0.0014819065780636,IGL
Eastern_BlackEared_Wheatear,igdetective_cleaned_112925/Birds/#Songbirds/Eastern_BlackEared_Wheatear/bOenMel1_pri,0,5.0,"[('CM055929.1', 8454626, 8551468)]",1,0.0071928638519411,IGL
Bengalese_Finch,igdetective_cleaned_112925/Birds/#Songbirds/Bengalese_Finch/bLonStr1_pri,0,10.0,"[('CM100629.1', 6693971, 6713924)]",1,0.0012928413663621,IGL
Nelsons_Sparrow,igdetective_cleaned_112925/Birds/#Songbirds/Nelsons_Sparrow/bAmmNel1_pri,0,15.0,"[('CM050598.1', 8611329, 8635275)]",1,0.0016048345826102,IGL
Hawaiian_Crow,igdetective_cleaned_112925/Birds/#Songbirds/Hawaiian_Crow/bCorHaw1_pri,0,44.0,"[('CM036363.1', 6482377, 6563448)]",1,0.0052060065285226,IGL
SilverEye,igdetective_cleaned_112925/Birds/#Songbirds/SilverEye/bZosLat1_pri,0,26.0,"[('OZ246490.1', 8813288, 8848651)]",1,0.0025066980790158,IGL
Garden_Warbler,igdetective_cleaned_112925/Birds/#Songbirds/Garden_Warbler/bSylBor1_pri,0,18.0,"[('CM025973.1', 8559386, 8587358)]",1,0.0020206246454949,IGL
Bells_Sparrow,igdetective_cleaned_112925/Birds/#Songbirds/Bells_Sparrow/bArtBel1_pri,0,12.0,"[('JAKDEW010000025.1', 5539108, 5559896)]",1,0.0014619931366215,IGL
California_Scrub_Jay,igdetective_cleaned_112925/Birds/#Songbirds/California_Scrub_Jay/bAphCal1_pri,0,35.0,"[('JAQMYR010000020.1', 9011705, 9159309)]",1,0.0098781777959572,IGL
Wrentit,igdetective_cleaned_112925/Birds/#Songbirds/Wrentit/bChaFas1_alt,0,19.0,"[('JARCOR010000018.1', 8657451, 8685732)]",1,0.0020247327973422,IGL
Swamp_Sparrow,igdetective_cleaned_112925/Birds/#Songbirds/Swamp_Sparrow/bMelGeo1_pri,0,16.0,"[('CM051580.1', 8641239, 8664444)]",1,0.0015899398227818,IGL
Common_Yellowthroat,igdetective_cleaned_112925/Birds/#Songbirds/Common_Yellowthroat/bGeoTri1_pri,0,11.0,"[('CM019918.1', 5413048, 5436164)]",1,0.001607679136844,IGL
Seaside_Sparrow,igdetective_cleaned_112925/Birds/#Songbirds/Seaside_Sparrow/bAmmMar1_pri,0,18.0,"[('CM069683.1', 8577146, 8601619)]",1,0.0015586060522418,IGL
