SpeciesID,Path,AnnotationLevel,NumGenes,ContigInfo,NumContigs,LocusFraction,Locus
Grey_gurnard,igdetective_cleaned_112925/Fish/Perch_fishes/Grey_gurnard/fEutGur1_pri,0,136.0,"[('OY741283.1', 5835559, 9409987)]",1,0.1542431574445789,IGH
Marbled_rockcod,igdetective_cleaned_112925/Fish/Perch_fishes/Marbled_rockcod/fNotRos5.1_pri,0,253.0,"[('OX449118.1', 10825702, 13825644)]",1,0.0358774355270016,IGH
Blackbelly_eelpout,igdetective_cleaned_112925/Fish/Perch_fishes/Blackbelly_eelpout/fLycPai1_alt,0,60.0,"[('CM051702.1', 5771010, 8728673)]",1,0.1159230720841093,IGH
Channel_bull_blenny,igdetective_cleaned_112925/Fish/Perch_fishes/Channel_bull_blenny/fCotGob3_pri,0,34.0,"[('LR131938.1', 12912893, 13052197)]",1,0.0059448964465478,IGH
Sea_stickleback,igdetective_cleaned_112925/Fish/Sticklebacks/Sea_stickleback/fSpiSpi1_alt,0,6.0,"[('CM106675.1', 479212, 5197834)]",1,0.2318300040454251,IGH
Three_spined_stickleback,igdetective_cleaned_112925/Fish/Sticklebacks/Three_spined_stickleback/fgasAcu3_pri,2,31.0,"[('OZ193844.1', 1850892, 21513397), ('OZ193850.1', 13928332, 14090653)]",2,NA,IGH
Ninespine_stickleback,igdetective_cleaned_112925/Fish/Sticklebacks/Ninespine_stickleback/fPunPun2.1_pri,0,46.0,"[('OX438552.1', 1586001, 7110233)]",1,0.2731603173075712,IGH
Lantern_fish,igdetective_cleaned_112925/Fish/LanternfishesBlackchins/Lantern_fish/fNanAch1_pri,0,39.0,"[('OY997641.1', 25839269, 27124953)]",1,0.0167649672943448,IGH
Minispotted_lanternfish,igdetective_cleaned_112925/Fish/LanternfishesBlackchins/Minispotted_lanternfish/fGymMic1_alt,0,43.0,"[('CAUOFV010000327.1', 379904, 1181788)]",1,0.6455057206359069,IGH
Bolins_lanternfish,igdetective_cleaned_112925/Fish/LanternfishesBlackchins/Bolins_lanternfish/fProBol1_pri,0,9.0,"[('OZ001276.1', 13882527, 15083254)]",1,0.0260929935813814,IGH
Parallel_lanternfish,igdetective_cleaned_112925/Fish/LanternfishesBlackchins/Parallel_lanternfish/fProPar1_pri,0,5.0,"[('OZ077155.1', 35492843, 35499707)]",1,0.000130757312675,IGH
Antarctic_lanternfish,igdetective_cleaned_112925/Fish/LanternfishesBlackchins/Antarctic_lanternfish/fEleAnt2_pri,0,20.0,"[('OX578259.1', 16063657, 16117254)]",1,0.0010577700072063,IGH
Brauers_lanternfish,igdetective_cleaned_112925/Fish/LanternfishesBlackchins/Brauers_lanternfish/fGymBra2_pri,0,46.0,"[('OY725520.1', 34201385, 34908956)]",1,0.0130068026380568,IGH
Milkfish,igdetective_cleaned_112925/Fish/Milkfish/Milkfish/fChaCha1_pri,0,91.0,"[('LR697113.1', 19408059, 21338677)]",1,0.0399352965694564,IGH
Blue_whiting,igdetective_cleaned_112925/Fish/Cods/Blue_whiting/fMicPou1_pri,0,23.0,"[('OZ034936.1', 700112, 1759242)]",1,0.0348042038843556,IGH
Atlantic_cod,igdetective_cleaned_112925/Fish/Cods/Atlantic_cod/fGadMor3_pri,0,35.0,"[('LR633944.1', 11597191, 12303811)]",1,0.0245928212642185,IGH
European_pollock,igdetective_cleaned_112925/Fish/Cods/European_pollock/fPolPol2.1_pri,0,36.0,"[('OX465134.1', 12668351, 13067165)]",1,0.0162664179313573,IGH
Indo_pacific_tarpon,igdetective_cleaned_112925/Fish/TarponsTenpoundersLadyfish/Indo_pacific_tarpon/fMegCyp1_pri,2,118.0,"[('CM023707.1', 11527398, 12245605), ('CM023725.1', 5381585, 5458461)]",2,NA,IGH
Ocellated_dragonet,igdetective_cleaned_112925/Fish/Dragonets/Ocellated_dragonet/fSynOce1_pri,0,11.0,"[('CM094612.1', 79986, 7823911)]",1,0.2471197142905921,IGH
